cc,pc,place_name,admin_name1,admin_code1,admin_name2,admin_code2,admin_name3,admin_code3,latitude,longitude,accuracy
JP,963-7808,Sori,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.1505,140.5128,1
JP,963-7811,Kitayamagata,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3046,140.3147,1
JP,963-7812,Minamiyamagata,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3046,140.3147,1
JP,963-7813,Itabashi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.0983,140.4793,4
JP,963-7814,Yamagata,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.1412,140.5205,4
JP,963-7815,Osawa,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3046,140.3147,1
JP,963-7816,Mamegahira,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3046,140.3147,1
JP,963-7817,Tategaoka,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.1412,140.5205,4
JP,963-7818,Shionuma,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3046,140.3147,1
JP,963-7821,Hodemmae,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.143,140.3787,1
JP,963-7822,Yanase,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.143,140.3787,1
JP,963-7823,Ojidaira,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.143,140.3787,1
JP,963-7824,Hara,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.1412,140.5205,4
JP,963-7825,Sawai,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.1334,140.4073,4
JP,963-7826,Akabane,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.143,140.3787,1
JP,963-7827,Arayashiki(Sonota),Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.143,140.3787,1
JP,963-7828,Shimonochi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.143,140.3787,1
JP,963-7831,Bobata,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7832,Yago,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7833,Ishida,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7834,Kutsuwadori,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7835,Kusakurada,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7836,Shiozawa,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7837,Nakano,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7838,Magaki,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7841,Ehorida,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.4628,139.8385,1
JP,963-7842,Sakainochi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.4628,139.8385,1
JP,963-7843,Yashikinoiri,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.4628,139.8385,1
JP,963-7844,Kitamachi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.4628,139.8385,1
JP,963-7845,Takada,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.1412,140.5205,4
JP,963-7846,Nagakubo,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.4628,139.8385,1
JP,963-7847,Kodate,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.4628,139.8385,1
JP,963-7848,Osagoda,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.4628,139.8385,1
JP,963-7849,Ichinosawa,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.4628,139.8385,1
JP,963-7851,Shimmachi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7852,Sekine,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7853,Omuro,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7854,Matsukishita,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7855,Nekonaki,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7856,Shiroishi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7857,Tomachi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7858,Shimoizumi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7859,Minamimachi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7861,Yanomeda,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7862,Kanosaka,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7863,Watarisawa,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7864,Akidai,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7865,Magarinochi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7866,Sotokunimi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7867,Ishizuka,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.2527,140.1863,1
JP,963-7871,Maenochi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3338,139.86,1
JP,963-7872,Ouchi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.1412,140.5205,4
JP,963-7873,Tobigasaku,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3338,139.86,1
JP,963-7874,Daigorouchi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3338,139.86,1
JP,963-7875,Yanagisaku,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3338,139.86,1
JP,963-7876,Kunimi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.3338,139.86,1
JP,963-7881,Ohashi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.1412,140.5205,4
JP,963-7882,Shionohira,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.19,139.9752,1
JP,963-7883,Muginochi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.19,139.9752,1
JP,963-7884,Arayashiki(Banchi),Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.19,139.9752,1
JP,963-7885,Narigame,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.19,139.9752,1
JP,963-7886,Wagu,Fukushima Ken,8,Ishikawa Gun,7451502.0,Ishikawa Machi,7501.0,37.1627,140.42,4
JP,963-8100,Ikanikeisaiganaibaai,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.1894,140.5616,1
JP,963-8111,Higashiyama,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.2036,140.5908,4
JP,963-8112,Kitakata,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.1898,140.585,4
JP,963-8113,Komagata,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.1894,140.5616,1
JP,963-8114,Odaira,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.1788,140.5513,4
JP,963-8115,Nakagura,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.1855,140.5194,4
JP,963-8116,Nishiyama,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.1894,140.5616,1
JP,963-8201,Yomogidashinden,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.2431,140.5664,1
JP,963-8202,Kamiyomogida,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.2431,140.5664,4
JP,963-8203,Kuryudaki,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.2431,140.5664,1
JP,963-8204,Tonoko,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.2431,140.5664,1
JP,963-8205,Nagata,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.2431,140.5664,1
JP,963-8206,Komatsubara,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.2431,140.5664,1
JP,963-8207,Shimoyomogida,Fukushima Ken,8,Ishikawa Gun,7451502.0,Hirata Mura,7503.0,37.2431,140.5664,1
JP,963-8300,Ikanikeisaiganaibaai,Fukushima Ken,8,Ishikawa Gun,7451502.0,Furudono Machi,7505.0,37.1046,140.5543,1
JP,963-8301,Ronden,Fukushima Ken,8,Ishikawa Gun,7451502.0,Furudono Machi,7505.0,37.139,140.5551,4
JP,963-8302,Yamakami,Fukushima Ken,8,Ishikawa Gun,7451502.0,Furudono Machi,7505.0,37.1229,140.5847,4
JP,963-8303,Oguta,Fukushima Ken,8,Ishikawa Gun,7451502.0,Furudono Machi,7505.0,37.1046,140.5543,1
JP,963-8304,Matsukawa,Fukushima Ken,8,Ishikawa Gun,7451502.0,Furudono Machi,7505.0,37.085,140.5716,4
JP,963-8305,Takanuki,Fukushima Ken,8,Ishikawa Gun,7451502.0,Furudono Machi,7505.0,37.0981,140.5442,4
JP,963-8306,Taguchi,Fukushima Ken,8,Ishikawa Gun,7451502.0,Furudono Machi,7505.0,37.1046,140.5543,1
JP,963-8307,Kamata,Fukushima Ken,8,Ishikawa Gun,7451502.0,Furudono Machi,7505.0,37.0781,140.5158,4
JP,963-8308,Sengoku,Fukushima Ken,8,Ishikawa Gun,7451502.0,Furudono Machi,7505.0,37.1046,140.5543,1
JP,962-0500,Ikanikeisaiganaibaai,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.2553,140.2275,1
JP,962-0501,Makinochi,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.2553,140.2275,1
JP,962-0502,Kamimatsumoto,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.2575,140.2127,4
JP,962-0503,Shimomatsumoto,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.2531,140.2423,4
JP,962-0504,Osato,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.2553,140.2275,1
JP,962-0511,Shiroko,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.1776,140.5821,1
JP,962-0512,Iitoyo,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.2435,140.2906,4
JP,962-0513,Okiuchi,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.1776,140.5821,1
JP,962-0514,Kakinochi,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.1776,140.5821,1
JP,962-0515,Takahayashi,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.1776,140.5821,1
JP,962-0516,Ogawa,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.2593,140.1199,4
JP,962-0621,Yumoto,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.2593,140.1199,4
JP,962-0622,Tarao,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.146,140.4629,1
JP,962-0623,Hatori,Fukushima Ken,8,Iwase Gun,7451503.0,Tenei Mura,7344.0,37.2761,140.083,4
JP,969-0400,Ikanikeisaiganaibaai,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4137,140.5583,1
JP,969-0401,Ikenohara,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2527,140.3553,4
JP,969-0401,Kagaminuma,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Toyoda,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2593,140.1199,4
JP,969-0401,Fujinuma,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Niida,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2593,140.1199,4
JP,969-0401,Oike,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Sakai,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2593,140.1199,4
JP,969-0401,Okanochi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Kashima,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2593,140.1199,4
JP,969-0401,Fukochimachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Kagamidakagenumamachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Kawasakimachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Kabanosawamachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Gotomakimachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Sakuramachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Takakuda,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Higashikashima,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Motomachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Minamitakakuda,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0401,Maeyama,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4324,140.6165,3
JP,969-0402,Narita,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,4
JP,969-0402,Ikenodai,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,3
JP,969-0402,Kawara,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,3
JP,969-0402,Omiya,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,3
JP,969-0402,Naritahigashi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,3
JP,969-0402,Naritaharamachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,3
JP,969-0402,Suwamachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,3
JP,969-0402,Higashikawara,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,3
JP,969-0402,Shimmachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,3
JP,969-0402,Kitamachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.235,140.3836,3
JP,969-0403,Kariyado,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2593,140.1199,4
JP,969-0403,Jonochi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.5051,140.9551,3
JP,969-0403,Domae,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.5051,140.9551,3
JP,969-0403,Sakuraoka,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.5051,140.9551,3
JP,969-0403,Koguriyama,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.5051,140.9551,3
JP,969-0403,Kyuraishiminami,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.5051,140.9551,3
JP,969-0403,Kyuraishi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.5051,140.9551,3
JP,969-0404,Nakamachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2593,140.1199,4
JP,969-0404,Kasaishi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2419,140.3359,4
JP,969-0404,Oyama,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2593,140.1199,4
JP,969-0404,Hatori,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.2446,140.3517,4
JP,969-0404,Asahimachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,969-0404,Okanodai,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,969-0404,Minamimachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,969-0404,Midorimachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,969-0404,Horigome,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,969-0404,Higashimachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,969-0404,Toyosatonaka,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,969-0404,Toyosato,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,969-0404,Chuo,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,969-0404,Kasaishiharamachi,Fukushima Ken,8,Iwase Gun,7451503.0,Kagamiishi Machi,7342.0,37.4121,140.43,3
JP,968-0000,Ikanikeisaiganaibaai,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.323,139.9115,1
JP,968-0001,Mizunuma,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.3963,139.6421,4
JP,968-0002,Okuriyama,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.323,139.9115,1
JP,968-0003,Numazawa,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.4481,139.5885,4
JP,968-0004,Tarabu,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.323,139.9115,1
JP,968-0005,Oshi,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.323,139.9115,1
JP,968-0006,Nakagawa,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.4717,139.529,4
JP,968-0011,Kawaguchi,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.3963,139.6421,4
JP,968-0012,Koguriyama,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.485,139.8228,1
JP,968-0013,Hachimachi,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.485,139.8228,1
JP,968-0014,Tamanashi,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.4125,139.5481,4
JP,968-0015,Nishitani,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.3963,139.6421,4
JP,968-0016,Honna,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.4464,139.4993,4
JP,968-0100,Ikanikeisaiganaibaai,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.358000000000004,139.5791,1
JP,968-0101,Matsuyama,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.3732,139.5564,4
JP,968-0102,Nojiri,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.3634,139.57399999999998,4
JP,968-0103,Shimonakatsukawa,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.3373,139.6069,4
JP,968-0104,Konakatsukawa,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.358000000000004,139.5791,1
JP,968-0211,Onogawa,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.3349,139.6781,4
JP,968-0212,Kuimaru,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.3187,139.6527,4
JP,968-0213,Ryohara,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.3188,139.6545,1
JP,968-0214,Oashi,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.3029,139.6326,4
JP,968-0215,Sagura,Fukushima Ken,8,Onuma Gun,7451504.0,Showa Mura,7446.0,37.3188,139.6545,1
JP,968-0321,Kosugawa,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.3997,139.4704,4
JP,968-0322,Yokota,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.5425,140.0345,1
JP,968-0323,Yamairi,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.5425,140.0345,1
JP,968-0324,Tazawa,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.3963,139.6421,4
JP,968-0325,Takizawa,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.5425,140.0345,1
JP,968-0326,Oshio,Fukushima Ken,8,Onuma Gun,7451504.0,Kaneyama Machi,7445.0,37.3963,139.6421,4
JP,969-6021,Tatenomawariko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6022,Omichikamiko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6023,Konuemonden,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6024,Kawarachokitako,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6025,Gongendoko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6026,Hongomaekawaharako,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6027,Araiko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6028,Hidoroko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6029,Sambommatsuko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6031,Hirozura,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6032,Takehara,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6033,Sekimukai,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6034,Sekimukaiko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6035,Nakatoi,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6036,Uenokawara,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6037,Ienishiko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6038,Goyochiko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6041,Kawaracho,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6042,Setomachiko,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6043,Matsubaragiwako,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6044,Setoyamae,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6045,Kitaurako,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6046,Ishikiribatako,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6047,Kitagawarako,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.2901,140.0049,1
JP,969-6051,Omoibori,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.1064,140.1418,1
JP,969-6052,Kurokawa,Fukushima Ken,8,Onuma Gun,7451504.0,Aizumisato Machi,7447.0,37.3963,139.6421,4
